DATE,CU.Count,CU.mavg.2day,CU.mavg.3day,CU.mavg.5day,CU.mavg.8day,MA.Count,MA.mavg.2day,MA.mavg.3day,MA.mavg.5day,MA.mavg.8day,GDELT.Doc.Count,Tone,SD1.Tone,SD2.Tone,SD3.Tone,Pos.Tone,Neg.Tone,SD1.Neg.Tone,SD2.Neg.Tone,SD3.Neg.Tone,Polarity,SD1.Polarity,SD2.Polarity,SD3.Polarity,Active.Refs,Self.Ref,Word.Count
2016-01-03,12,15.5,14.3333333333333,11.6,10,9,5,3.33333333333333,2.6,1.75,1,1.98300283286119,TRUE,FALSE,FALSE,3.11614730878187,1.13314447592068,FALSE,FALSE,FALSE,4.24929178470255,FALSE,FALSE,FALSE,20.6798866855524,0,312
2016-01-04,7,9.5,12.6666666666667,12.2,9.375,1,0.5,0.666666666666667,1,0.625,1,-0.348837209302325,FALSE,FALSE,FALSE,2.09302325581395,2.44186046511628,FALSE,FALSE,FALSE,4.53488372093023,FALSE,FALSE,FALSE,18.1395348837209,2.67441860465116,806
2016-01-05,8,7.5,9,11.6,9.625,0,0.5,1,0.8,0.75,0,,,,,,,,,,,,,,,,
2016-01-06,5,6.5,6.66666666666667,10.2,9.75,1,1.5,1.33333333333333,0.8,0.75,3,-5.31607131371501,FALSE,FALSE,FALSE,2.21689840396473,7.53296971767973,TRUE,FALSE,FALSE,9.74986812164447,TRUE,FALSE,FALSE,18.9532167281129,0.399419026870007,532
2016-01-07,0,2.5,4.33333333333333,6.4,9.25,2,1.5,1,0.6,0.625,2,-3.78492082519894,FALSE,FALSE,FALSE,3.04997088741994,6.83489171261888,TRUE,FALSE,FALSE,9.88486260003883,TRUE,FALSE,FALSE,19.6117466406366,0.12743889212362,1093.5
2016-01-08,3,1.5,2.66666666666667,4.6,8.25,1,0.5,0.333333333333333,0.6,0.375,9,-2.77379348658094,FALSE,FALSE,FALSE,2.49117525596983,5.26496874255077,FALSE,FALSE,FALSE,7.7561439985206,FALSE,FALSE,FALSE,19.0836869713439,0.528180230285544,740.888888888889
2016-01-09,3,3,2,3.8,7.125,0,0,0,0.4,0.25,4,-3.24994385695867,FALSE,FALSE,FALSE,2.56641772692426,5.81636158388293,FALSE,FALSE,FALSE,8.38277931080719,FALSE,FALSE,FALSE,20.8044485283142,0.403523125932555,1099.25
2016-01-10,5,4,3.66666666666667,3.2,5.375,0,0,0.666666666666667,0.4,0.375,4,-1.62442525138677,FALSE,FALSE,FALSE,2.43942156343178,4.06384681481855,FALSE,FALSE,FALSE,6.50326837825033,FALSE,FALSE,FALSE,20.0299471112168,0.210533330862662,686.5
2016-01-11,3,4,3.66666666666667,2.8,4.25,0,1,0.666666666666667,0.4,0.375,5,-0.379344282043907,FALSE,FALSE,FALSE,1.9754844077808,2.35482868982471,FALSE,FALSE,FALSE,4.33031309760551,FALSE,FALSE,FALSE,19.8824482548947,0.25242704914034,648.8
2016-01-12,4,3.5,4,3.6,3.875,2,1,0.666666666666667,0.4,0.375,2,-6.50947438583127,FALSE,FALSE,FALSE,1.51756808227004,8.02704246810132,TRUE,FALSE,FALSE,9.54461055037136,TRUE,FALSE,FALSE,21.2400019043992,0.10593220338983,381
2016-01-13,5,4.5,4,4,3.5,0,0,0,0.2,0.25,5,-3.76669903765342,FALSE,FALSE,FALSE,1.58033066847358,5.34702970612699,FALSE,FALSE,FALSE,6.92736037460057,FALSE,FALSE,FALSE,19.2646517067523,0.117647058823529,750.4
2016-01-14,3,4,4,4,3.25,0,0,0,0.2,0.375,3,-5.57671172656336,FALSE,FALSE,FALSE,2.6257464190204,8.20245814558378,TRUE,TRUE,FALSE,10.8282045646042,TRUE,TRUE,FALSE,17.9005018866542,0.0506465912004982,907.333333333333
2016-01-15,7,5,5,4.4,4.125,0,0,0.333333333333333,0.2,0.375,6,-4.79626727926923,FALSE,FALSE,FALSE,1.53097728228159,6.32724456155083,FALSE,FALSE,FALSE,7.85822184383242,FALSE,FALSE,FALSE,16.6857959580144,0.043010752688172,360.166666666667
2016-01-16,8,7.5,6,5.4,4.75,0,0.5,0.333333333333333,0.4,0.375,1,-3.90879478827362,FALSE,FALSE,FALSE,2.28013029315961,6.18892508143322,FALSE,FALSE,FALSE,8.46905537459283,FALSE,FALSE,FALSE,22.4755700325733,0,286
2016-01-17,5,6.5,6.66666666666667,5.6,5,1,0.5,0.333333333333333,0.6,0.75,4,-4.85513058634473,FALSE,FALSE,FALSE,1.30165869215787,6.1567892785026,FALSE,FALSE,FALSE,7.45844797066048,FALSE,FALSE,FALSE,19.8365996248174,0.351281678890421,479.5
2016-01-18,1,3,4.66666666666667,4.8,4.5,0,0,0.333333333333333,0.4,1.25,1,-9.46372239747634,FALSE,FALSE,FALSE,1.89274447949527,11.3564668769716,TRUE,TRUE,TRUE,13.2492113564669,TRUE,TRUE,TRUE,16.403785488959,0,284
2016-01-19,3,2,3,4.8,4.5,0,0.5,0.666666666666667,0.4,1.375,1,-7.09459459459459,FALSE,FALSE,FALSE,0.675675675675676,7.77027027027027,TRUE,FALSE,FALSE,8.44594594594595,FALSE,FALSE,FALSE,14.1891891891892,0,262
2016-01-20,7,5,3.66666666666667,4.8,4.875,1,1,0.666666666666667,1,1.375,0,,,,,,,,,,,,,,,,
2016-01-21,4,5.5,4.66666666666667,4,4.75,1,0.5,0.333333333333333,1.8,1.375,6,-3.78560282506704,FALSE,FALSE,FALSE,1.79827672268768,5.58387954775472,FALSE,FALSE,FALSE,7.38215627044239,FALSE,FALSE,FALSE,17.7218539443053,0.434433809824871,517.166666666667
2016-01-22,9,6.5,6.66666666666667,4.8,5.5,0,0,1,1.8,1.625,0,,,,,,,,,,,,,,,,
2016-01-23,10,9.5,7.66666666666667,6.6,5.875,0,1.5,2.66666666666667,1.8,1.625,2,-3.69542582220307,FALSE,FALSE,FALSE,1.49989228780698,5.19531811001006,FALSE,FALSE,FALSE,6.69521039781704,FALSE,FALSE,FALSE,18.8370673560248,0.884137584374553,408.5
2016-01-24,10,10,9.66666666666667,8,6.125,3,4,3,2,2,6,-1.556779319815,FALSE,FALSE,FALSE,2.29663063872499,3.85340995854,FALSE,FALSE,FALSE,6.150040597265,FALSE,FALSE,FALSE,17.7347671741893,0.915615882169652,768
2016-01-25,52,31,24,17,12,5,3,2,2,1.625,3,-2.93099044861024,FALSE,FALSE,FALSE,3.11846987926465,6.04946032787489,FALSE,FALSE,FALSE,9.16793020713955,TRUE,FALSE,FALSE,19.8093777704273,0.214959720592007,725.666666666667
2016-01-26,6,29,22.6666666666667,17.4,12.625,1,0.5,0.666666666666667,1,1.5,3,-1.02701813766777,FALSE,FALSE,FALSE,2.37250619524619,3.39952433291396,FALSE,FALSE,FALSE,5.77203052816015,FALSE,FALSE,FALSE,20.2555140933953,1.07158393821639,682
2016-01-27,2,4,20,16,12.5,0,0.5,1.33333333333333,1.4,1.625,1,-0.862688713156003,FALSE,FALSE,FALSE,1.79726815240834,2.65995686556434,FALSE,FALSE,FALSE,4.45722501797268,FALSE,FALSE,FALSE,22.6455787203451,0.431344356578001,1168
2016-01-28,5,3.5,4.33333333333333,15,12.25,1,2,1.33333333333333,1.4,1.75,1,-5.44554455445545,FALSE,FALSE,FALSE,0.247524752475248,5.69306930693069,FALSE,FALSE,FALSE,5.94059405940594,FALSE,FALSE,FALSE,18.5643564356436,0,371
2016-01-29,9,7,5.33333333333333,14.8,12.875,3,1.5,2,2,2.375,5,-1.62969543486483,FALSE,FALSE,FALSE,2.87101681152022,4.50071224638505,FALSE,FALSE,FALSE,7.37172905790526,FALSE,FALSE,FALSE,18.246304869204,0.540038911697,1007.8
2016-01-30,17,13,10.3333333333333,7.8,13.875,0,1.5,1,1.8,2,0,,,,,,,,,,,,,,,,
2016-01-31,8,12.5,11.3333333333333,8.2,13.625,3,1.5,2.33333333333333,2,2.125,1,-0.321543408360129,FALSE,FALSE,FALSE,1.60771704180064,1.92926045016077,FALSE,FALSE,FALSE,3.53697749196141,FALSE,FALSE,FALSE,21.5434083601286,0,285
2016-02-01,13,10.5,12.6666666666667,10.4,14,0,2,2,2.6,1.75,1,-6.2200956937799,FALSE,FALSE,FALSE,0,6.2200956937799,FALSE,FALSE,FALSE,6.2200956937799,FALSE,FALSE,FALSE,17.7033492822967,0,202
2016-02-02,5,9,8.66666666666667,10.4,8.125,4,3,2.33333333333333,2.6,1.75,1,-5.98802395209581,FALSE,FALSE,FALSE,0.598802395209581,6.58682634730539,TRUE,FALSE,FALSE,7.18562874251497,FALSE,FALSE,FALSE,19.1616766467066,0,290
2016-02-03,3,4,7,9.2,7.75,2,1.5,3,2,1.25,5,-2.18860024589906,FALSE,FALSE,FALSE,2.69359004722711,4.88219029312617,FALSE,FALSE,FALSE,7.57578034035327,FALSE,FALSE,FALSE,17.7642663555141,0.136351865728932,928.2
2016-02-04,6,4.5,4.66666666666667,7,8.25,1,3.5,2.33333333333333,1.6,1.125,1,0,TRUE,FALSE,FALSE,4.24581005586592,4.24581005586592,FALSE,FALSE,FALSE,8.49162011173184,FALSE,FALSE,FALSE,20.7821229050279,0.670391061452514,1609
2016-02-05,16,11,8.33333333333333,8.6,9.625,6,3,2.33333333333333,1.4,1,11,-3.17774877333876,FALSE,FALSE,FALSE,2.93025606953907,6.10800484287782,FALSE,FALSE,FALSE,9.03826091241689,TRUE,FALSE,FALSE,17.7922484044463,0.214717938365588,668.181818181818
2016-02-06,7,11.5,9.66666666666667,7.4,9.375,0,0.5,0.333333333333333,0.2,0.25,2,-1.90933696359544,FALSE,FALSE,FALSE,2.83821188128982,4.74754884488525,FALSE,FALSE,FALSE,7.58576072617507,FALSE,FALSE,FALSE,20.0645567301273,0.361723117395594,1596
2016-02-07,11,9,11.3333333333333,8.6,8.625,1,0.5,0.333333333333333,0.4,0.25,2,-1.36635324135324,FALSE,FALSE,FALSE,2.69726894726895,4.06362218862219,FALSE,FALSE,FALSE,6.76089113589114,FALSE,FALSE,FALSE,21.2916981666982,0.76604139104139,1580.5
2016-02-08,12,11.5,10,10.4,9.125,0,0,0,0.2,0.25,0,,,,,,,,,,,,,,,,
2016-02-09,8,10,10.3333333333333,10.8,8.5,0,0,0.333333333333333,0.2,0.25,4,-1.18118976575105,FALSE,FALSE,FALSE,2.3747186443293,3.55590841008035,FALSE,FALSE,FALSE,5.93062705440964,FALSE,FALSE,FALSE,17.7052880372515,0.195061176091417,659.75
2016-02-10,4,6,8,8.4,8.375,0,0.5,0.333333333333333,0.2,0.25,3,-1.50288426682783,FALSE,FALSE,FALSE,3.33242989489846,4.83531416172629,FALSE,FALSE,FALSE,8.16774405662473,FALSE,FALSE,FALSE,22.6177970818844,0.163171886945195,761
2016-02-11,6,5,6,8.2,8.75,1,0.5,0.333333333333333,0.4,0.25,2,1.32789082368915,TRUE,FALSE,FALSE,2.3278334202704,0.999942596581253,FALSE,FALSE,FALSE,3.32777601685164,FALSE,FALSE,FALSE,18.2873565226506,0.491922340661836,585.5
2016-02-12,6,6,5.33333333333333,7.2,8.75,0,0,0,0.2,0.125,7,-3.62247196052383,FALSE,FALSE,FALSE,1.90719009531862,5.52966205584245,FALSE,FALSE,FALSE,7.43685215116108,FALSE,FALSE,FALSE,20.3489912421269,0.275630642059387,536.857142857143
2016-02-13,4,5,5.33333333333333,5.6,7.25,0,0,0.333333333333333,0.2,0.125,2,-1.14222880161701,FALSE,FALSE,FALSE,1.88401207065891,3.02624087227592,FALSE,FALSE,FALSE,4.91025294293482,FALSE,FALSE,FALSE,19.4703784891748,0.269383513871294,1558
2016-02-14,4,4,4.66666666666667,4.8,6.875,0,0.5,0.333333333333333,0.2,0.125,1,1.31208997188379,TRUE,FALSE,FALSE,3.93626991565136,2.62417994376757,FALSE,FALSE,FALSE,6.56044985941893,FALSE,FALSE,FALSE,15.651358950328,0.749765698219306,998
2016-02-15,10,7,6,6,6.75,1,0.5,0.333333333333333,0.2,0.25,1,-0.961538461538462,FALSE,FALSE,FALSE,2.16346153846154,3.125,FALSE,FALSE,FALSE,5.28846153846154,FALSE,FALSE,FALSE,19.4711538461538,0,739
2016-02-16,10,10,8,6.8,6.5,0,0,0,0,0.125,6,-1.88699913380471,FALSE,FALSE,FALSE,1.99296085655857,3.87995999036327,FALSE,FALSE,FALSE,5.87292084692183,FALSE,FALSE,FALSE,18.8024938979897,0.718659259621994,793.333333333333
2016-02-17,7,8.5,9,7,6.375,0,0,0,0,0.125,2,-2.65092683347156,FALSE,FALSE,FALSE,2.51984533028877,5.17077216376033,FALSE,FALSE,FALSE,7.6906174940491,FALSE,FALSE,FALSE,17.5431642665576,0.13215859030837,714.5
2016-02-18,16,11.5,11,9.4,7.875,0,0,0,0.2,0.125,2,0.976859586564594,TRUE,FALSE,FALSE,2.33321073236416,1.35635114579957,FALSE,FALSE,FALSE,3.68956187816373,FALSE,FALSE,FALSE,18.3190783731891,0.0525210084033615,580
2016-02-19,5,10.5,9.33333333333333,9.6,7.75,0,0,0,0.2,0.25,8,-1.84874014020303,FALSE,FALSE,FALSE,2.40326514126253,4.25200528146556,FALSE,FALSE,FALSE,6.65527042272808,FALSE,FALSE,FALSE,19.5845509600009,0.17462213164373,490.75
2016-02-20,44,24.5,21.6666666666667,16.4,12.5,0,0,0.333333333333333,0.2,0.375,1,-1.67832167832168,FALSE,FALSE,FALSE,3.4965034965035,5.17482517482518,FALSE,FALSE,FALSE,8.67132867132867,FALSE,FALSE,FALSE,20.8391608391608,0.699300699300699,661
2016-02-21,14,29,21,17.2,13.75,0,0.5,0.333333333333333,0.2,0.375,4,-0.072173910930367,FALSE,FALSE,FALSE,2.1278122142728,2.19998612520317,FALSE,FALSE,FALSE,4.32779833947597,FALSE,FALSE,FALSE,17.871117338042,1.34394284943604,511.25
2016-02-22,6,10,21.3333333333333,17,14,1,0.5,0.333333333333333,0.4,0.5,1,-0.834724540901502,FALSE,FALSE,FALSE,2.17028380634391,3.00500834724541,FALSE,FALSE,FALSE,5.17529215358932,FALSE,FALSE,FALSE,16.8614357262103,0.1669449081803,558
2016-02-23,3,4.5,7.66666666666667,14.4,13.125,0,0,0,0.4,1,0,,,,,,,,,,,,,,,,
2016-02-24,5,4,4.66666666666667,14.4,12.5,0,0,0.333333333333333,0.4,1,3,-1.72024403591218,FALSE,FALSE,FALSE,1.86940200367067,3.58964603958285,FALSE,FALSE,FALSE,5.45904804325353,FALSE,FALSE,FALSE,20.2538213850939,0.137826980885726,1096
2016-02-25,6,5.5,4.66666666666667,6.8,12.375,0,0.5,0.666666666666667,0.6,1.5,7,-3.19035871506871,FALSE,FALSE,FALSE,2.33012281679587,5.52048153186458,FALSE,FALSE,FALSE,7.85060434866046,FALSE,FALSE,FALSE,19.6694082069882,0.318687820776311,846.571428571429
2016-02-26,6,6,5.66666666666667,5.2,11.125,1,1,0.666666666666667,1.6,2,2,0.6038785720791,TRUE,FALSE,FALSE,3.89790550418432,3.29402693210522,FALSE,FALSE,FALSE,7.19193243628953,FALSE,FALSE,FALSE,19.6512401527782,0.116650271108631,2730.5
2016-02-27,10,8,7.33333333333333,6,11.75,1,0.5,0.666666666666667,1.4,2.375,1,4.26136363636364,TRUE,TRUE,FALSE,4.82954545454545,0.568181818181818,FALSE,FALSE,FALSE,5.39772727272727,FALSE,FALSE,FALSE,18.75,0,317
2016-02-28,13,11.5,9.66666666666667,8,7.875,0,0.5,2,2,2.5,5,-4.55660147186009,FALSE,FALSE,FALSE,1.58995163367448,6.14655310553456,FALSE,FALSE,FALSE,7.73650473920904,FALSE,FALSE,FALSE,18.5746431024281,0.0619195046439628,457
2016-02-29,4,8.5,9,7.8,6.625,1,3,2,2.8,2.625,1,-2.27272727272727,FALSE,FALSE,FALSE,1.13636363636364,3.40909090909091,FALSE,FALSE,FALSE,4.54545454545455,FALSE,FALSE,FALSE,17.0454545454545,0,153
2016-03-01,3,3.5,6.66666666666667,7.2,6.25,5,2.5,3,3.4,2.625,2,-2.62132369348864,FALSE,FALSE,FALSE,2.21609318516535,4.837416878654,FALSE,FALSE,FALSE,7.05351006381934,FALSE,FALSE,FALSE,17.7499888427724,0.566876422546526,729.5
2016-03-02,7,5,4.66666666666667,7.4,6.75,0,2,2.66666666666667,2.8,2.375,5,-1.30388066380823,FALSE,FALSE,FALSE,1.99904742214975,3.30292808595799,FALSE,FALSE,FALSE,5.30197550810775,FALSE,FALSE,FALSE,20.8546287084478,0.165589062286278,1294.4
2016-03-03,4,5.5,4.66666666666667,6.2,6.625,4,4,4,3,2.625,1,-2.02020202020202,FALSE,FALSE,FALSE,2.02020202020202,4.04040404040404,FALSE,FALSE,FALSE,6.06060606060606,FALSE,FALSE,FALSE,22.2222222222222,0,380
2016-03-04,5,4.5,5.33333333333333,4.6,6.5,4,4,3.33333333333333,2.4,2.5,9,-1.95138624621518,FALSE,FALSE,FALSE,2.55794322508117,4.50932947129635,FALSE,FALSE,FALSE,7.06727269637753,FALSE,FALSE,FALSE,19.2461848052219,0.283452959441804,659.111111111111
2016-03-05,6,5.5,5,5,6.5,4,3,2.33333333333333,2.2,2.875,0,,,,,,,,,,,,,,,,
2016-03-06,16,11,9,7.6,7.25,2,1.5,1.33333333333333,1.8,2.875,0,,,,,,,,,,,,,,,,
2016-03-07,17,16.5,13,9.6,7.75,1,1,1.66666666666667,2,3,4,-2.10705319448711,FALSE,FALSE,FALSE,2.63622387915442,4.74327707364154,FALSE,FALSE,FALSE,7.37950095279596,FALSE,FALSE,FALSE,20.0239841485073,0.55673776571411,654.5
2016-03-08,17,17,16.6666666666667,12.2,9.375,1,2,2,3.2,3.125,3,-0.166637192731145,FALSE,FALSE,FALSE,2.33840585454383,2.50504304727497,FALSE,FALSE,FALSE,4.8434489018188,FALSE,FALSE,FALSE,21.2911973869103,0.096339113680154,655.666666666667
2016-03-09,20,18.5,18,15.2,11.5,3,2.5,2.66666666666667,3.8,3,1,-0.313807531380753,FALSE,FALSE,FALSE,2.92887029288703,3.24267782426778,FALSE,FALSE,FALSE,6.17154811715481,FALSE,FALSE,FALSE,17.3640167364017,0,855
2016-03-10,9,14.5,15.3333333333333,15.8,11.75,2,2.5,4,3.8,2.875,3,-3.30295872306359,FALSE,FALSE,FALSE,2.02281406890606,5.32577279196965,FALSE,FALSE,FALSE,7.34858686087571,FALSE,FALSE,FALSE,20.4226227803058,0.533245155944751,506
2016-03-11,12,10.5,13.6666666666667,15,12.75,3,5,4.66666666666667,3.8,3.375,9,-2.22958554157527,FALSE,FALSE,FALSE,3.07038482771318,5.29997036928846,FALSE,FALSE,FALSE,8.37035519700164,FALSE,FALSE,FALSE,19.7074899628564,0.366793826645922,723.333333333333
2016-03-12,16,14,12.3333333333333,14.8,14.125,7,5.5,4.66666666666667,3.2,3.25,4,0.650905595018468,TRUE,FALSE,FALSE,3.61536019835195,2.96445460333348,FALSE,FALSE,FALSE,6.57981480168543,FALSE,FALSE,FALSE,20.6266433336211,0.297101625553699,840.5
2016-03-13,15,15.5,14.3333333333333,14.4,15.25,4,3.5,3,2.2,3.125,2,-2.27661848183302,FALSE,FALSE,FALSE,2.39339392825133,4.67001241008435,FALSE,FALSE,FALSE,7.06340633833569,FALSE,FALSE,FALSE,15.4045917312068,0.23972720796084,573.5
2016-03-14,3,9,11.3333333333333,11,13.625,3,2.5,1.66666666666667,2.6,2.875,0,,,,,,,,,,,,,,,,
2016-03-15,3,3,7,9.8,11.875,2,1,1.33333333333333,2.4,3.125,3,-0.0254616809699536,FALSE,FALSE,FALSE,2.50710178427794,2.53256346524789,FALSE,FALSE,FALSE,5.03966524952582,FALSE,FALSE,FALSE,19.5294737010354,0.571119647339484,1054.66666666667
2016-03-16,9,6,5,9.2,10.875,0,1,2.66666666666667,3.2,2.875,2,-4.00693370007449,FALSE,FALSE,FALSE,1.05352128817833,5.06045498825282,FALSE,FALSE,FALSE,6.11397627643115,FALSE,FALSE,FALSE,20.1247779496877,1.38888888888889,728
2016-03-17,6,7.5,6,7.2,9.125,2,4,3.33333333333333,3.6,3.875,3,-0.16418342337862,FALSE,FALSE,FALSE,3.99657704306833,4.16076046644695,FALSE,FALSE,FALSE,8.15733750951528,FALSE,FALSE,FALSE,17.1340191607066,0.405477530846964,722
2016-03-18,6,6,7,5.4,8.75,6,4,4.66666666666667,4.2,4,6,-1.08244632429302,FALSE,FALSE,FALSE,2.94951963149503,4.03196595578805,FALSE,FALSE,FALSE,6.98148558728308,FALSE,FALSE,FALSE,18.8758088890556,0.213915835768758,667.166666666667
2016-03-19,10,8,7.33333333333333,6.8,8.5,2,4,3.33333333333333,3,4.875,5,-0.14770273618215,FALSE,FALSE,FALSE,3.30138244127826,3.44908517746041,FALSE,FALSE,FALSE,6.75046761873867,FALSE,FALSE,FALSE,17.8852174989403,0.168045299869534,565.4
2016-03-20,17,13.5,11,9.6,8.625,6,4,4.33333333333333,4.2,5.75,3,-1.2967271177727,FALSE,FALSE,FALSE,2.6303673455148,3.92709446328749,FALSE,FALSE,FALSE,6.55746180880229,FALSE,FALSE,FALSE,22.607333492052,0.168783778033108,961
2016-03-21,3,10,10,8.4,7.125,2,3.5,2.33333333333333,3.6,6.25,2,-0.870945539017463,FALSE,FALSE,FALSE,3.04869654994408,3.91964208896154,FALSE,FALSE,FALSE,6.96833863890562,FALSE,FALSE,FALSE,18.3247870601394,0.305084745762712,1555.5
2016-03-22,8,5.5,9.33333333333333,8.8,7.75,5,2.5,4.33333333333333,5.8,7,3,-2.72670466985331,FALSE,FALSE,FALSE,2.15455801185908,4.88126268171239,FALSE,FALSE,FALSE,7.03582069357148,FALSE,FALSE,FALSE,20.0366625453044,0.160642570281125,677.333333333333
2016-03-23,5,6.5,5.33333333333333,8.6,8,0,4,3.66666666666667,6.6,7,3,-0.809386786348317,FALSE,FALSE,FALSE,2.70236062889834,3.51174741524665,FALSE,FALSE,FALSE,6.214108044145,FALSE,FALSE,FALSE,19.3027404546639,0.351843492465096,790.666666666667
2016-03-24,0,2.5,4.33333333333333,6.6,6.875,8,5.5,8,8.6,7.25,5,-2.33605524191722,FALSE,FALSE,FALSE,2.43270386827723,4.76875911019445,FALSE,FALSE,FALSE,7.20146297847169,FALSE,FALSE,FALSE,20.4553320554458,0.512460360067619,605.6
2016-03-25,2,1,2.33333333333333,3.6,6.375,3,8,8.33333333333333,8.6,6.875,6,-1.24308909847357,FALSE,FALSE,FALSE,2.91151181838892,4.15460091686248,FALSE,FALSE,FALSE,7.0661127352514,FALSE,FALSE,FALSE,18.272359048121,0.47589560154473,1049.16666666667
2016-03-26,5,3.5,2.33333333333333,4,6.25,13,11,10.6666666666667,9,6.875,0,,,,,,,,,,,,,,,,
2016-03-27,11,8,6,4.6,6.375,9,9.5,9,6.8,5.5,1,-1.77935943060498,FALSE,FALSE,FALSE,2.25385527876631,4.03321470937129,FALSE,FALSE,FALSE,6.2870699881376,FALSE,FALSE,FALSE,23.7247924080664,1.42348754448399,763
2016-03-28,4,7.5,6.66666666666667,4.4,4.75,10,9,7.66666666666667,6,4.625,2,5.34109263072238,TRUE,TRUE,TRUE,6.08917849260852,0.748085861886151,FALSE,FALSE,FALSE,6.83726435449467,FALSE,FALSE,FALSE,18.3128459935641,0.0681198910081745,526
2016-03-29,2,3,5.66666666666667,4.8,4.625,8,6.5,5,4.6,3.875,2,-2.22850323163664,FALSE,FALSE,FALSE,3.14652378052375,5.37502701216039,FALSE,FALSE,FALSE,8.52155079268415,FALSE,FALSE,FALSE,18.5195371589101,0.27910928628961,1343.5
2016-03-30,14,8,6.66666666666667,7.2,5.375,5,3.5,4,3.4,3,5,-2.24250507012367,FALSE,FALSE,FALSE,1.83858169962693,4.0810867697506,FALSE,FALSE,FALSE,5.91966846937752,FALSE,FALSE,FALSE,19.6386285425053,0.411731861185876,1093.2
2016-03-31,8,11,8,7.8,5.75,2,3.5,3.33333333333333,2.8,2.875,1,5.0314465408805,TRUE,TRUE,TRUE,6.91823899371069,1.88679245283019,FALSE,FALSE,FALSE,8.80503144654088,TRUE,FALSE,FALSE,11.3207547169811,0,145
2016-04-01,3,5.5,8.33333333333333,6.2,6.125,5,4,3.33333333333333,3.2,2.625,11,-1.50695309277426,FALSE,FALSE,FALSE,2.40763398961899,3.91458708239324,FALSE,FALSE,FALSE,6.32222107201223,FALSE,FALSE,FALSE,18.2757847527377,0.925150426467736,751.818181818182
2016-04-02,5,4,5.33333333333333,6.4,6.5,3,2.5,2.33333333333333,2.4,2.5,4,-2.19231970907647,FALSE,FALSE,FALSE,1.72957314572551,3.92189285480198,FALSE,FALSE,FALSE,5.65146600052749,FALSE,FALSE,FALSE,20.4552144915334,0.37380112622434,892.5
2016-04-03,8,6.5,5.33333333333333,7.6,6.875,2,2,2.66666666666667,2.6,2.75,3,-1.27884736917916,FALSE,FALSE,FALSE,2.54909656220709,3.82794393138625,FALSE,FALSE,FALSE,6.37704049359334,FALSE,FALSE,FALSE,20.57649576565,0.233463035019455,642.666666666667
2016-04-04,5,6.5,6,5.8,6.125,2,3,2.33333333333333,2.2,2.625,4,-3.2887241999285,FALSE,FALSE,FALSE,1.74838093545178,5.03710513538028,FALSE,FALSE,FALSE,6.78548607083206,FALSE,FALSE,FALSE,19.6319861939881,0.452633611236121,643
2016-04-05,3,4,5.33333333333333,4.8,6,4,2.5,3,2.6,2.5,3,-2.5840304356061,FALSE,FALSE,FALSE,1.89684551842942,4.48087595403553,FALSE,FALSE,FALSE,6.37772147246495,FALSE,FALSE,FALSE,21.4966437612063,0.403859678735197,1806.66666666667
2016-04-06,5,4,4.33333333333333,5.2,6.375,1,2.5,1.66666666666667,2.8,2.375,6,-3.27759209551691,FALSE,FALSE,FALSE,1.6483267822202,4.92591887773711,FALSE,FALSE,FALSE,6.5742456599573,FALSE,FALSE,FALSE,18.050267724461,0.203179178656084,394.5
2016-04-07,1,3,3,4.4,4.75,4,2,2.66666666666667,2.8,2.5,6,-0.386468326661332,FALSE,FALSE,FALSE,2.48243251084025,2.86890083750158,FALSE,FALSE,FALSE,5.35133334834183,FALSE,FALSE,FALSE,19.8736779980409,0.844172104225525,1584.33333333333
2016-04-08,1,1,2.33333333333333,3,3.875,0,2,3,2.2,2.25,10,-2.1816587183982,FALSE,FALSE,FALSE,2.33890808815494,4.52056680655314,FALSE,FALSE,FALSE,6.85947489470808,FALSE,FALSE,FALSE,19.5826065679521,0.370800183056196,756.8
2016-04-09,5,3,2.33333333333333,3,4.125,4,4.5,3.33333333333333,2.8,3.125,1,-1.39275766016713,FALSE,FALSE,FALSE,3.34261838440111,4.73537604456824,FALSE,FALSE,FALSE,8.07799442896936,FALSE,FALSE,FALSE,19.2200557103064,0,333
2016-04-10,3,4,3,3,3.875,5,3,2.33333333333333,2.4,3.25,3,-3.13840928717565,FALSE,FALSE,FALSE,3.00685497191939,6.14526425909504,FALSE,FALSE,FALSE,9.15211923101445,TRUE,FALSE,FALSE,18.3877442201473,0.0833333333333333,553.666666666667
2016-04-11,5,4,4.33333333333333,3,3.5,1,1,1.66666666666667,1.8,2.625,0,,,,,,,,,,,,,,,,
2016-04-12,1,3,3,3,3,1,2,2,3,2.5,5,-4.45425747127835,FALSE,FALSE,FALSE,2.53456464821875,6.9888221194971,TRUE,FALSE,FALSE,9.52338676771583,TRUE,FALSE,FALSE,16.32371596601,0.146603568963817,467.4
2016-04-13,2,1.5,2.66666666666667,3.2,2.875,3,2.5,2.33333333333333,3.8,2.625,6,-1.19855279294649,FALSE,FALSE,FALSE,2.7621250883167,3.96067788126319,FALSE,FALSE,FALSE,6.72280296957988,FALSE,FALSE,FALSE,17.8057020198925,0.178096147723655,351.833333333333
